,SOI,nino
2005-07-01,0.09000685321560413,0.17
2005-08-01,-0.907847719164494,0.19
2005-09-01,0.3173754583212561,-0.02
2005-10-01,1.0022269717027672,-0.07
2005-11-01,-0.4129172863453716,-0.6
2005-12-01,-0.1177553680113211,-0.88
2006-01-01,1.404088313693096,-1.01
2006-02-01,-0.15421133264782586,-0.68
2006-03-01,1.3181693289627463,-0.52
2006-04-01,1.7078930699702235,-0.25
2006-05-01,-1.0082126531241706,0.0
2006-06-01,-0.7049440279629174,0.14
2006-07-01,-0.8743522883840907,0.09
2006-08-01,-1.8670830450739304,0.33
2006-09-01,-0.6070190804785435,0.49
2006-10-01,-1.6828670957874536,0.69
2006-11-01,-0.2741215598427529,1.08
2006-12-01,-0.5011449382799741,1.18
2007-01-01,-0.7841012660887968,0.71
2007-02-01,-0.4456343234786912,0.16
2007-03-01,-0.3925486877674248,-0.07
2007-04-01,-0.35376111600224425,-0.25
2007-05-01,-0.2894868013921973,-0.36
2007-06-01,0.4058768645853194,-0.15
2007-07-01,-0.4243180223042429,-0.34
2007-08-01,0.11990441573840695,-0.63
2007-09-01,0.07087024797465691,-0.85
2007-10-01,0.4402305389722641,-1.03
2007-11-01,0.9056421154300192,-1.26
2007-12-01,1.3610329744538925,-1.3
2008-01-01,1.560387569391777,-1.59
2008-02-01,2.031461098583526,-1.64
2008-03-01,1.1348781128844767,-1.16
2008-04-01,0.4896428691683785,-0.83
2008-05-01,-0.4492036573326762,-0.72
2008-06-01,0.4058768645852223,-0.55
2008-07-01,0.2185880720956755,-0.28
2008-08-01,0.8050725056736743,-0.12
2008-09-01,1.3650226022943204,-0.12
2008-10-01,1.2520031640274982,-0.12
2008-11-01,1.6690186111946197,-0.41
2008-12-01,1.251493097234286,-0.81
2009-01-01,1.0393900503960942,-0.95
2009-02-01,1.3514741199782103,-0.74
2009-03-01,-0.20925747168915493,-0.54
2009-04-01,0.958200638707566,-0.16
2009-05-01,-0.5290620853028248,0.24
2009-06-01,-0.3631529841019589,0.43
2009-07-01,0.15429746265560326,0.53
2009-08-01,-0.7022972921839449,0.6
2009-09-01,0.3173754583212561,0.71
2009-10-01,-1.6204230477062709,0.99
2009-11-01,-0.8293044658533856,1.54
2009-12-01,-0.9393044471585856,1.79
2010-01-01,-1.096699777486159,1.58
2010-02-01,-1.6598967852739177,1.32
2010-03-01,-1.431198912210676,1.0
2010-04-01,1.707893069970117,0.64
2010-05-01,0.9882480461313612,0.11
2010-06-01,0.06408582072426366,-0.46
2010-07-01,2.0187251364152132,-0.9
2010-08-01,1.8328246405764972,-1.3
2010-09-01,2.4742960488541224,-1.52
2010-10-01,1.7515555486768897,-1.52
2010-11-01,1.5996207479432707,-1.42
2010-12-01,2.730281439699499,-1.41
2011-01-01,2.1855845921866206,-1.59
2011-02-01,2.1286020955271665,-1.15
2011-03-01,2.1735283373278667,-0.96
2011-04-01,2.832431716864209,-0.6
2011-05-01,0.1896637664291484,-0.25
2011-06-01,-0.10680970120616706,-0.05
2011-07-01,1.054365994815372,-0.19
2011-08-01,0.05138760674486463,-0.39
2011-09-01,1.1185173919477212,-0.65
2011-10-01,0.6275626832158124,-0.8
2011-11-01,1.3220292949379544,-1.03
2011-12-01,2.292121930820888,-1.08
2012-01-01,1.0393900503960942,-0.83
2012-02-01,0.08864115971116418,-0.67
2012-03-01,0.0962278884412254,-0.41
2012-04-01,-0.8223188855414317,-0.27
2012-05-01,-0.2894868013921066,-0.2
2012-06-01,-1.2176305937543068,0.0
2012-07-01,-0.16715558454424628,0.09
2012-08-01,-0.7022972921839449,0.28
2012-09-01,0.1941228531479215,0.78
2012-10-01,0.12801029856649215,0.58
2012-11-01,0.28106134616795875,0.47
2012-12-01,-0.8297645699389795,-0.46
2013-01-01,-0.10680449139437327,-0.79
2013-02-01,-0.5427753204223313,-0.63
2013-03-01,1.0126839688323663,-0.45
2013-04-01,0.021085099629084454,0.01
2013-05-01,0.828531190190973,-0.12
2013-06-01,1.3458022352029313,-0.3
2013-07-01,0.7972035570555216,-0.33
2013-08-01,-0.22267962922922674,-0.37
2013-09-01,0.3173754583212561,-0.27
2013-10-01,-0.30909803800178737,-0.14
2013-11-01,0.8362442521785914,-0.19
2013-12-01,-0.1177553680113211,-0.43
